City,Datetime,Text,BERT_Score
Adelaide,2020-03-01 01:52:01+00:00,@greedygb Suggestion for #mawson2020 to reduce Coronavirus threat #brainstrust @GregBrownAgent @roy930 @perceypledge https://t.co/3gsYQ1CnTl,4
Adelaide,2020-03-01 04:52:18+00:00,@LesStonehouse @PeterDutton_MP Oh Shit! Knew SCOTTY from marketing would Do This!! TGE MONEY MUST KEEP ROLLING STUFF THE CORONAVIRUS!!🙄🙄🙄,1
Adelaide,2020-03-01 23:00:39+00:00,"How to ""shake hands"" in a  potential pandemic situation https://t.co/TRUfBdKU1B",4
Adelaide,2020-03-02 05:32:43+00:00,RACGP - ‘No longer possible’ to stop imported coronavirus cases https://t.co/SNOFgTNKpU,1
Adelaide,2020-03-02 06:50:24+00:00,"Coronavirus sparks SA health law reform to detain, isolate https://t.co/x3nkXKZDG1 via @indaily #saparli",5
Adelaide,2020-03-02 07:19:57+00:00,"If you are still on the fence about the #Coronavirus  this is what #SouthAustralia #government just did.

This is not a drill...
https://t.co/kBbOnjzVOH",1
Adelaide,2020-03-02 07:41:10+00:00,@VonBitchPants Influenza is at least 5 times worse than covid19! 🤷‍♂️,1
Adelaide,2020-03-02 08:07:45+00:00,@BelindaJones68 Fancy that @ScottMorrisonMP and #lnp using a world #pandemic for political gain,5
Adelaide,2020-03-02 08:59:19+00:00,@JenKenyon_ @auspOpBrad I don’t think it’s because of the coronavirus I think not anyone drinks Diet Coke because they hear that drinking too much of Diet Coke would give you cancer.,1
Adelaide,2020-03-02 09:02:23+00:00,"Is the #coronavirus panic buying really necessary? Australia’s borders have been tightened, all *reported* cases are strictly quarantined.",1
Adelaide,2020-03-02 09:16:48+00:00,"Coronavirus: Cases exceed 4,000 in South Korea in largest outbreak outside China  https://t.co/ebksyx2bi4",1
Adelaide,2020-03-02 09:24:36+00:00,WTAF?!! #coronavirus https://t.co/WvTYXkglE4,1
Adelaide,2020-03-02 09:49:38+00:00,Jeremy Cordeaux until Midnight....8223 0000. Tonight: How do you feel about the State Government pushing for powers to detain suspected Coronavirus suffers? + @DymocksAdelaide #booksoftheweek + win @ADLfringe @gluttony_fringe tickets! #jeremycordeaux #fiveaa,1
Adelaide,2020-03-02 17:15:00+00:00,"I must confess, how rich people are prepping for a coronavirus outbreak has been top of mind for me. 

“This is going to destroy the marriages of the rich,” said Moss. “All these husbands and wives who travel will now have to spend time with the person they’re married to.” https://t.co/Evu81Ssus2",1
Adelaide,2020-03-02 19:27:09+00:00,"Supermarkets are finally able to clear old stock thats been there for a few years....seems all the ""pork brains"" are still available.. #panicbuying 

Yum...i now have a months supply #coronavirus https://t.co/boFvqKxpJw",5
Adelaide,2020-03-02 21:08:51+00:00,@ricklevy67 At least Something Good as Come out of the Coronavirus!! Who would Guessed?🤔,1
Adelaide,2020-03-02 21:54:43+00:00,@mkentwell @BetteMidler Coronavirus will change the Way Americans think re Health Care.,5
Adelaide,2020-03-02 22:18:40+00:00,Thanks @JohnACrimmins . @RACGPPresident how are these discussions progressing? Work force capacity needs to be enhanced at a time of potential crisis. Protecting the existing GP workforce from #Coronavirus in order to keep practices open and functioning for #patientcare is vital https://t.co/F0T6l47zCH,4
Adelaide,2020-03-02 23:17:28+00:00,https://t.co/vgOjY8z7BN Goodsummary of virusss in general and the current problem in particular #coronavirus,3
Adelaide,2020-03-03 01:39:04+00:00,A cautionary tale- thank you #CDC #coronavirus #HandHygiene https://t.co/EYWhr39jUu,5
Adelaide,2020-03-03 03:16:56+00:00,#covid19 panic buying steps up a gear with shelves stripped bare of dunny rub???? 😂🤷‍♂️ @ Burnside Village https://t.co/ujA2Lt3jVu,1
Adelaide,2020-03-03 05:07:24+00:00,Tapas Strickland @NAB doesnt see interest rates rising for a long time. Next 6 months under increasing strain from economic factors relating to coronavirus. Markets hoping it dissipates by middle of year. ... we can all hope I guess. @AmChamAU @BritishChamber #southaustralia https://t.co/iJqHS1Tk8N,2
Adelaide,2020-03-03 06:12:53+00:00,@MadamEarth I’m figuring there’ll be Covid19 at those rallies soon. Who knows what’ll happen from there...,3
Adelaide,2020-03-03 08:05:40+00:00,"The #coronavirus =
Panic selling 📉
Panic buying 🧻
🤷🏻‍♂️",1
Adelaide,2020-03-03 08:40:09+00:00,Interesting use of the @TheWalkingDead theme song during your Coronavirus story 😂#9ACA,4
Adelaide,2020-03-03 10:03:25+00:00,@AnastasiosManol @BarrieCarter6 @myknittingwool @lynlinking @smh I would say Not🤔 Govt are going I'm on Coronavirus on A Wing &amp; a Prayer🙄LITERALLY!!😱,1
Adelaide,2020-03-03 10:45:31+00:00,Remote work 📈 #Coronavirus https://t.co/Tml8YLMnYC,5
Adelaide,2020-03-03 11:14:00+00:00,@johnawhistler @TomRichardson Coronavirus started in China. Toilet paper was invented in China. Coincidence?,1
Adelaide,2020-03-03 11:41:51+00:00,Just remember this when thinking of the absolute chaos and panic that this #coronavirus is causing in all of you and the #pandemic that the media is pushing on you all. Remember that others have lost their lives also for things just as tragic. #justbreathe #staycalm #wewillbeok https://t.co/RothnBatCL,1
Adelaide,2020-03-03 11:41:51+00:00,Just remember this when thinking of the absolute chaos and panic that this #coronavirus is causing in all of you and the #pandemic that the media is pushing on you all. Remember that others have lost their lives also for things just as tragic. #justbreathe #staycalm #wewillbeok https://t.co/RothnBatCL,1
Adelaide,2020-03-03 11:53:06+00:00,What if people aren’t stockpiling #toiletpaper because of Coronavirus and it’s actually just an impeccably organised house toilet-papering prank about to be executed on a massive scale?,1
Adelaide,2020-03-03 12:40:29+00:00,"Okay guys! Nagpapanic buying dito sa Aussie dahil sa coronavirus. Ang di ko gets, bakit toilet paper yung number one item? 🤯😳🧐",3
Adelaide,2020-03-03 20:49:16+00:00,"@teeser @slsandpet Jeeez! ! Anerica Inadequate Health System, will kill more people than the Coronavirus😯",1
Adelaide,2020-03-03 21:09:07+00:00,"@papadontteach @debrakidd No. They report a new strain of flu. The media turn it into a frenzy. 
Hundreds die of some kind of flu everyday, but coronavirus is novel (pun intended) and the media is loving it",2
Adelaide,2020-03-03 21:20:29+00:00,Thanks Tinder? Coronavirus kinda has nothing to do with you... https://t.co/311L64ebjH,1
Adelaide,2020-03-03 23:20:29+00:00,This is why I love @WhoGivesACrapTP. #coronavirus #panicbuying https://t.co/YhMv2rcu7o,5
Adelaide,2020-03-04 00:09:06+00:00,Why toilet paper? Coronavirus doesn’t give you the runs. Gawd people are stupid. It’s fear mongering from mainstream media and corporate greed. Below par IQ sheep following it all #sad #coronavirusaustralia,1
Adelaide,2020-03-04 00:50:18+00:00,You guys can panic buy toilet paper but I’m going to be just fine in my new anti #coronavirus suit. Until I fart. https://t.co/XFjcytxxvy,3
Adelaide,2020-03-04 01:21:02+00:00,"Oh man, apparently the quickest way to get death stares is to sneeze next to the toilet rolls at Costco...#coronavirus #toiletpapergate #toiletpaper #boomers #panicbuying #Costco #justmyregularshop #notsickipromise",1
Adelaide,2020-03-04 02:11:16+00:00,We are told surgical masks do nothing to protect against coronavirus. Here's a professional confirming it. https://t.co/GXVeJcyWAp,1
Adelaide,2020-03-04 02:14:07+00:00,Once the Coronavirus scare is over I’m going methodically to fill an entire room of my house with toilet paper. When the next crisis comes I’ll be the one with my feet up watching Netflix,4
Adelaide,2020-03-04 03:41:56+00:00,"A big shout out to all the idiots panic buying toilet paper NOT! Those of us that are not panicking and just doing our weekly shop can’t buy as it’s sold out! FFS people think, why should I drive around to find it?? Greedy idiots  #coronavirus",1
Adelaide,2020-03-04 04:40:24+00:00,"⏰ 90 MINUTES
😷Coronavirus affects South Australian football clubs
⭐Troisi exit stalled in January, here is why
🛑Ex Adelaide United chairman robbed
🥊NPL clash undeserving of 12 cautions and three send offs
🇨🇳 Chen pictured in an NPL kit
https://t.co/L8jMeFY9PU
@TheTiserSport",1
Adelaide,2020-03-04 04:51:43+00:00,"Why why why? If I’m going to stock up on anything it will be gin, wine and 2 minute noddles

 #coronavirus #toiletpapergate https://t.co/DwbyCWzc5c",1
Adelaide,2020-03-04 06:03:01+00:00,"As a #SocialMedia and #PublicHealth consultant, scrolling the memes about #COVID19 and #toiletpapergate are an important, excellent part of my job 🧻",5
Adelaide,2020-03-04 07:14:42+00:00,"The Australian #coronavirus toilet paper panic buyers have forgotten they need food to produce a need to use the purchased toilet paper. 

I’d be more concerned about filling my stomach, rather than stocking up on bloody toilet paper.",1
Adelaide,2020-03-04 08:14:32+00:00,Guess the media wasn't kidding after all... #coronavirusaustralia #coronavirus #coronoavirusoutbreak #toiletpapergate #toiletpaper #toiletpapercrisis #ToiletPaperApocalypse https://t.co/KCWYe5QmEr,1
Adelaide,2020-03-04 09:27:54+00:00,"Booked a 5 star hotel for the football in Shanghai 
The game has now been called off
I am a victim of Coronavirus",1
Adelaide,2020-03-04 10:24:53+00:00,"Swine Flu, Bird Flu, Mad Cow Disease, Common Flu, Coronavirus just a scare tactic that’s working like Y2K",1
Adelaide,2020-03-04 20:41:20+00:00,"“Outbreaks of pathogens such as the SARS-CoV-2 coronavirus that is responsible for COVID-19 move fast and can affect anyone. Research to support outbreak response needs to be fast and open, too, as do mechanisms to review outbreak-related research.”
 https://t.co/UoRhOBHp9Z",4
Adelaide,2020-03-04 21:05:49+00:00,"@Ultimateqestion @AshleyLeahy Never seen a Government like this in my Life !! No concern for the Masses at All!! I'm sure this Strange belief of Pentecostal ism has much to do with style of governing &amp; there's Section 21 thrown in as well. 
Between tge 2, plus Coronavirus, makes you wonder how re Survival🤔",5
Adelaide,2020-03-04 21:40:15+00:00,"The bottom line is... this is how we roll.

You all know how valuable toilet paper is during this coronavirus crises,  so we are offering a free roll with every new international booking*. 

We highly recommend that… https://t.co/Knj8rcW20u",5
Adelaide,2020-03-04 21:56:12+00:00,Me in the age of coronavirus https://t.co/fZa05R1wH1,5
Adelaide,2020-03-04 22:47:20+00:00,"More people die around the world from cancer, heart disease, suicide,  poverty, diabetes, other flue's  Mosquito bites,  humans killing other  humans each day. The media should stop promoting this virus as an end of days pandemic. Grow up! https://t.co/oe2kRkV0MN",1
Adelaide,2020-03-05 00:18:17+00:00,"Coronavirus Chaos - Poo Paper Principles.
https://t.co/M8keKLtecb
#sales #success #conversion #business #growth #income #communication #closing #leadership #confidence #impact #abundance #breaktheceiling",1
Adelaide,2020-03-05 00:58:55+00:00,Imagine if you were to escape the Coronavirus only to lose everything in a toilet paper related house fire,1
Adelaide,2020-03-05 04:46:45+00:00,"@Gurmeetramrahim 
आस्ट्रेलिया के लिये पिताजी के वचन 

Vachan for Australia on coronavirus-

(Simran kartey rho, haath regular senitise karo ) 🙏🙏",1
Adelaide,2020-03-05 05:39:39+00:00,willing to stay home from work until this coronavirus thing blows over. I’ll do it for the good of humanity,1
Adelaide,2020-03-05 08:56:24+00:00,@renaehenry9 @jamesmassola They could already detect coronavirus. The new specific tests are for SARS coronavirus 2.,1
Adelaide,2020-03-05 09:15:51+00:00,"Maybe instead of a bottle of wine 🍷 I might give a pack of toilet paper 🧻 when clients settle their loan? 

After all, you do need toilet paper in your new home! 🤣🤣🤣
.
.
.
#new #home #loan #settlement
#toiletpaper #coronavirus #crisis
#supermarket #panic
#thewongadvice https://t.co/3ViPd7IbsJ",1
Adelaide,2020-03-05 10:00:53+00:00,Thankyou @GraemeGoodings this gave me a good laugh #coronavirus #whatajoke #panicdemic #toiletpapergate https://t.co/QIByfgjOXI,5
Adelaide,2020-03-05 18:10:59+00:00,"@LesStonehouse People are so bloody stupid. Yes, covid-19 is likely to go through the population. Yes, some people will die. Is this any reason to lose our humanity and act like beleaguered sheep? #ToiletPaper #CoronaVirus",1
Adelaide,2020-03-05 19:26:20+00:00,Might be safer to use contactless payment to avoid spread of #coronavirus https://t.co/sBtFNfOsJr,3
Adelaide,2020-03-05 20:13:08+00:00,@piersmorgan It is called covd19. There are plenty of viruses 🦠 which are party of the coronavirus group. COVID19 is the one to which you’re currently referring. Unless of course this person died from a different strain.,1
Adelaide,2020-03-05 20:13:08+00:00,@piersmorgan It is called covd19. There are plenty of viruses 🦠 which are party of the coronavirus group. COVID19 is the one to which you’re currently referring. Unless of course this person died from a different strain.,1
Adelaide,2020-03-06 00:08:38+00:00,Coronavirus; the Chinese governments solution to an unsettled and rebellious population.,1
Adelaide,2020-03-06 01:00:14+00:00,"Shops running out of food &amp; supplies.. I went through similar circumstances in Iraq just before applying sanctions on the nation in the early 90's. Ppl started storing food &amp; other supplies not knowing that it was gonna last for 13 years  🤐

#coronavirus #coronavirusaustralia",1
Adelaide,2020-03-06 01:15:22+00:00,Les quiero contar que en Australia alguien dijo que podrían comprar papel higiénico extra porque si te contagias de coronavirus estarás en cuarentena y exploto la histeria y está casi en todo el país el papel palpo AGOTADO! Pensé que estás weas pasaban en Chile no más 🤣,1
Adelaide,2020-03-06 01:52:16+00:00,"Analysis: Iran's parliament scoffed at coronavirus. Now nearly 10pc of them are infected. Meanwhile in #America Trump and Pence seem to be favouring this strategy too. #COVIDー19
https://t.co/Uvhn3ujnt8",1
Adelaide,2020-03-06 07:04:00+00:00,Isn’t just crap that everywhere you turn the coronavirus is measured by lost income by businesses. Just shows where are priorities are same humans. Shit really. #coronavirus #Covid_19 #CoronaAlert,1
