City,Datetime,Text,DistilBERT_Label,DistilBERT_Score,BERT_Label,BERT_Score
Adelaide,2020-02-28 07:45:13+00:00,@JoanBloggs @KarenBr36659860 @FinlayPuffin @WgarNews @LennaLeprena @anne_clothier @GDixon1977 @twtrrr @BlakandBlack @RBJRON @Kosmic_Quokka @virgotweet @prudinx @MorpheusBeing @pinkybarks @rjstrikers @ColelliCol @JennyPineapple2 @3wombats @WhteRbbnAdvocat @janettj777 @lynlinking @paulinehollywoo @Absurd_Penguin @RobRobbEdwards @Triplejay58 @independentaus @GerryGeorgatos @billshortenmp @notowelfarecard @rationalbitch @SaveOurForests_ @mormorlady @RightsLGBTI @Peter_Fitz @myknittingwool @FaiMujer @deniseshrivell @BakchosGlass @Penny_MadamLash @Michz45 @FordfgFalcon @AlexPNorth @deboray14 @Malarndirri19 @SenatorSiewert @ProBonoNews @ACOSS @TheMandarinAU @lukehgomes Worse Than Coronavirus!!,NEGATIVE,0.993333519,Mostly Negative,1
Adelaide,2020-02-28 08:38:22+00:00,So proud to work at @UniofAdelaide The response to the coronavirus has been phenomenal. The true spirit of teaching in its desire and need to support students to get the best education possible above all else is alive and well in higher education,POSITIVE,0.999797642,Mostly Positive,5
Adelaide,2020-02-28 08:52:27+00:00,This pretty much sums up my understanding of Mike Pence’s method of preparing Americans for a pandemic... https://t.co/5zuGneBVt0,POSITIVE,0.99860543,Slightly Positive,4
Adelaide,2020-02-28 19:14:30+00:00,How the Coronavirus got it’s start #Netflixdocumentary #batman https://t.co/rWENERmuxy,NEGATIVE,0.99240607,Mostly Positive,5
Adelaide,2020-02-29 00:05:40+00:00,So Morrison’s cool with science now?declaring a pandemic response has him in step with science based https://t.co/OdMXyZYDf4 has he lost his faith?or like most other religious charlatans it’s a bob each way.,NEGATIVE,0.722331107,Slightly Negative,2
Adelaide,2020-02-29 01:07:21+00:00,"Ahhh this is not great news

#coronavirus 
#CoronaVirusUpdates https://t.co/SDCf0J2z4q",NEGATIVE,0.999717057,Slightly Negative,2
Adelaide,2020-02-29 04:21:40+00:00,"#AntiVaxx #AntiVax #Nonsense #Bullshit #Bullshittery #CoronaVirus @ Glenelg, South Australia https://t.co/9tpV1d0xQp",NEGATIVE,0.998442233,Mostly Negative,1
Adelaide,2020-02-29 10:05:03+00:00,"SA Pathology scientists and technicians are on the front line of screening, testing and diagnosing #coronavirus. As a critical part of South Australia's health infrastructure staff need job security.

#CoronavirusOutbreak 
#pathology 
#health 
#medicalscience https://t.co/g76JM8e6LS",NEGATIVE,0.947645664,Neutral,3
Adelaide,2020-02-29 10:43:27+00:00,A great #coronavirus summary in about 2 minutes https://t.co/LPOYu8wOc9,NEGATIVE,0.992760658,Mostly Positive,5
Adelaide,2020-02-29 22:11:41+00:00,Fabulous night at @ADLfringe with the global superstar @Accordionhans just back from @AGT. Taking superstardom in his stride.... “I’m the coronavirus of caberet - I’m everywhere” https://t.co/0yo4Gk54Rx,POSITIVE,0.999125302,Mostly Positive,5
Adelaide,2020-02-29 22:54:01+00:00,"@EsotericCD What kind of President even mentions the word “hoax” when discussing the country’s response to a global pandemic? One who is more concerned with a falling stock market making him look bad, than the health and safety of his own country’s citizens. Let the CDC do its job.",NEGATIVE,0.999481857,Mostly Negative,1
Adelaide,2020-02-29 22:54:36+00:00,"Please apply the 1-meter rule (no handshakes, cheek pecks, hugs) in scientific conferences and public social events. Best to try to apply this rule all the time, if you can, because not everyone is a fan of “microbial sharing” #COVID19",NEGATIVE,0.993046939,Slightly Positive,4
Adelaide,2020-03-01 00:11:21+00:00,"@KBCanB @Honeputu Respitory Problems? Coronavirus,Maybe??🤔😑",NEGATIVE,0.998555243,Mostly Negative,1
Adelaide,2020-03-01 00:21:16+00:00,"@Babystring3 @blanketcrap I,too,am Afraid. More of our PM than Coronavirus - even if I am in the Front Line.............",NEGATIVE,0.996991992,Mostly Negative,1
Adelaide,2020-03-01 01:52:01+00:00,@greedygb Suggestion for #mawson2020 to reduce Coronavirus threat #brainstrust @GregBrownAgent @roy930 @perceypledge https://t.co/3gsYQ1CnTl,NEGATIVE,0.995541394,Slightly Positive,4
Adelaide,2020-03-01 04:52:18+00:00,@LesStonehouse @PeterDutton_MP Oh Shit! Knew SCOTTY from marketing would Do This!! TGE MONEY MUST KEEP ROLLING STUFF THE CORONAVIRUS!!🙄🙄🙄,NEGATIVE,0.997782767,Mostly Negative,1
Adelaide,2020-03-01 23:00:39+00:00,"How to ""shake hands"" in a  potential pandemic situation https://t.co/TRUfBdKU1B",NEGATIVE,0.989745855,Slightly Positive,4
Adelaide,2020-03-02 05:32:43+00:00,RACGP - ‘No longer possible’ to stop imported coronavirus cases https://t.co/SNOFgTNKpU,NEGATIVE,0.999160051,Mostly Negative,1
Adelaide,2020-03-02 06:50:24+00:00,"Coronavirus sparks SA health law reform to detain, isolate https://t.co/x3nkXKZDG1 via @indaily #saparli",POSITIVE,0.815787017,Mostly Positive,5
Adelaide,2020-03-02 07:19:57+00:00,"If you are still on the fence about the #Coronavirus  this is what #SouthAustralia #government just did.

This is not a drill...
https://t.co/kBbOnjzVOH",NEGATIVE,0.99936229,Mostly Negative,1
Adelaide,2020-03-02 07:41:10+00:00,@VonBitchPants Influenza is at least 5 times worse than covid19! 🤷‍♂️,NEGATIVE,0.999268115,Mostly Negative,1
Adelaide,2020-03-02 08:07:45+00:00,@BelindaJones68 Fancy that @ScottMorrisonMP and #lnp using a world #pandemic for political gain,NEGATIVE,0.97267431,Mostly Positive,5
Adelaide,2020-03-02 08:59:19+00:00,@JenKenyon_ @auspOpBrad I don’t think it’s because of the coronavirus I think not anyone drinks Diet Coke because they hear that drinking too much of Diet Coke would give you cancer.,NEGATIVE,0.997306466,Mostly Negative,1
Adelaide,2020-03-02 09:02:23+00:00,"Is the #coronavirus panic buying really necessary? Australia’s borders have been tightened, all *reported* cases are strictly quarantined.",NEGATIVE,0.996205807,Mostly Negative,1
Adelaide,2020-03-02 09:16:48+00:00,"Coronavirus: Cases exceed 4,000 in South Korea in largest outbreak outside China  https://t.co/ebksyx2bi4",NEGATIVE,0.9774369,Mostly Negative,1
Adelaide,2020-03-02 09:24:36+00:00,WTAF?!! #coronavirus https://t.co/WvTYXkglE4,NEGATIVE,0.995264888,Mostly Negative,1
Adelaide,2020-03-02 09:49:38+00:00,Jeremy Cordeaux until Midnight....8223 0000. Tonight: How do you feel about the State Government pushing for powers to detain suspected Coronavirus suffers? + @DymocksAdelaide #booksoftheweek + win @ADLfringe @gluttony_fringe tickets! #jeremycordeaux #fiveaa,NEGATIVE,0.976145148,Mostly Negative,1
Adelaide,2020-03-02 17:15:00+00:00,"I must confess, how rich people are prepping for a coronavirus outbreak has been top of mind for me. 

“This is going to destroy the marriages of the rich,” said Moss. “All these husbands and wives who travel will now have to spend time with the person they’re married to.” https://t.co/Evu81Ssus2",NEGATIVE,0.999164224,Mostly Negative,1
Adelaide,2020-03-02 19:27:09+00:00,"Supermarkets are finally able to clear old stock thats been there for a few years....seems all the ""pork brains"" are still available.. #panicbuying 

Yum...i now have a months supply #coronavirus https://t.co/boFvqKxpJw",NEGATIVE,0.998446524,Mostly Positive,5
Adelaide,2020-03-02 21:08:51+00:00,@ricklevy67 At least Something Good as Come out of the Coronavirus!! Who would Guessed?🤔,POSITIVE,0.996420383,Mostly Negative,1
Adelaide,2020-03-02 21:54:43+00:00,@mkentwell @BetteMidler Coronavirus will change the Way Americans think re Health Care.,POSITIVE,0.984304488,Mostly Positive,5
Adelaide,2020-03-02 22:18:40+00:00,Thanks @JohnACrimmins . @RACGPPresident how are these discussions progressing? Work force capacity needs to be enhanced at a time of potential crisis. Protecting the existing GP workforce from #Coronavirus in order to keep practices open and functioning for #patientcare is vital https://t.co/F0T6l47zCH,POSITIVE,0.989670575,Slightly Positive,4
Adelaide,2020-03-02 23:17:28+00:00,https://t.co/vgOjY8z7BN Goodsummary of virusss in general and the current problem in particular #coronavirus,NEGATIVE,0.997375607,Neutral,3
Adelaide,2020-03-03 01:39:04+00:00,A cautionary tale- thank you #CDC #coronavirus #HandHygiene https://t.co/EYWhr39jUu,POSITIVE,0.954891145,Mostly Positive,5
Adelaide,2020-03-03 03:16:56+00:00,#covid19 panic buying steps up a gear with shelves stripped bare of dunny rub???? 😂🤷‍♂️ @ Burnside Village https://t.co/ujA2Lt3jVu,NEGATIVE,0.995826662,Mostly Negative,1
Adelaide,2020-03-03 05:07:24+00:00,Tapas Strickland @NAB doesnt see interest rates rising for a long time. Next 6 months under increasing strain from economic factors relating to coronavirus. Markets hoping it dissipates by middle of year. ... we can all hope I guess. @AmChamAU @BritishChamber #southaustralia https://t.co/iJqHS1Tk8N,NEGATIVE,0.996063411,Slightly Negative,2
Adelaide,2020-03-03 06:12:53+00:00,@MadamEarth I’m figuring there’ll be Covid19 at those rallies soon. Who knows what’ll happen from there...,NEGATIVE,0.975608408,Neutral,3
Adelaide,2020-03-03 08:05:40+00:00,"The #coronavirus =
Panic selling 📉
Panic buying 🧻
🤷🏻‍♂️",NEGATIVE,0.994338453,Mostly Negative,1
Adelaide,2020-03-03 08:40:09+00:00,Interesting use of the @TheWalkingDead theme song during your Coronavirus story 😂#9ACA,POSITIVE,0.992127419,Slightly Positive,4
Adelaide,2020-03-03 10:03:25+00:00,@AnastasiosManol @BarrieCarter6 @myknittingwool @lynlinking @smh I would say Not🤔 Govt are going I'm on Coronavirus on A Wing &amp; a Prayer🙄LITERALLY!!😱,NEGATIVE,0.988468826,Mostly Negative,1
Adelaide,2020-03-03 10:45:31+00:00,Remote work 📈 #Coronavirus https://t.co/Tml8YLMnYC,NEGATIVE,0.993373156,Mostly Positive,5
Adelaide,2020-03-03 11:14:00+00:00,@johnawhistler @TomRichardson Coronavirus started in China. Toilet paper was invented in China. Coincidence?,NEGATIVE,0.990324497,Mostly Negative,1
Adelaide,2020-03-03 11:53:06+00:00,What if people aren’t stockpiling #toiletpaper because of Coronavirus and it’s actually just an impeccably organised house toilet-papering prank about to be executed on a massive scale?,NEGATIVE,0.999533415,Mostly Negative,1
Adelaide,2020-03-03 12:40:29+00:00,"Okay guys! Nagpapanic buying dito sa Aussie dahil sa coronavirus. Ang di ko gets, bakit toilet paper yung number one item? 🤯😳🧐",NEGATIVE,0.992829978,Neutral,3
Adelaide,2020-03-03 20:49:16+00:00,"@teeser @slsandpet Jeeez! ! Anerica Inadequate Health System, will kill more people than the Coronavirus😯",NEGATIVE,0.999600589,Mostly Negative,1
Adelaide,2020-03-03 21:09:07+00:00,"@papadontteach @debrakidd No. They report a new strain of flu. The media turn it into a frenzy. 
Hundreds die of some kind of flu everyday, but coronavirus is novel (pun intended) and the media is loving it",POSITIVE,0.998823822,Slightly Negative,2
Adelaide,2020-03-03 21:20:29+00:00,Thanks Tinder? Coronavirus kinda has nothing to do with you... https://t.co/311L64ebjH,NEGATIVE,0.995514095,Mostly Negative,1
Adelaide,2020-03-03 23:20:29+00:00,This is why I love @WhoGivesACrapTP. #coronavirus #panicbuying https://t.co/YhMv2rcu7o,NEGATIVE,0.767522275,Mostly Positive,5
Adelaide,2020-03-04 00:09:06+00:00,Why toilet paper? Coronavirus doesn’t give you the runs. Gawd people are stupid. It’s fear mongering from mainstream media and corporate greed. Below par IQ sheep following it all #sad #coronavirusaustralia,NEGATIVE,0.999420285,Mostly Negative,1
Adelaide,2020-03-04 00:50:18+00:00,You guys can panic buy toilet paper but I’m going to be just fine in my new anti #coronavirus suit. Until I fart. https://t.co/XFjcytxxvy,POSITIVE,0.840575039,Neutral,3
Adelaide,2020-03-04 01:21:02+00:00,"Oh man, apparently the quickest way to get death stares is to sneeze next to the toilet rolls at Costco...#coronavirus #toiletpapergate #toiletpaper #boomers #panicbuying #Costco #justmyregularshop #notsickipromise",NEGATIVE,0.999349773,Mostly Negative,1
Adelaide,2020-03-04 02:11:16+00:00,We are told surgical masks do nothing to protect against coronavirus. Here's a professional confirming it. https://t.co/GXVeJcyWAp,NEGATIVE,0.999396443,Mostly Negative,1
Adelaide,2020-03-04 02:14:07+00:00,Once the Coronavirus scare is over I’m going methodically to fill an entire room of my house with toilet paper. When the next crisis comes I’ll be the one with my feet up watching Netflix,NEGATIVE,0.997130454,Slightly Positive,4
Adelaide,2020-03-04 03:41:56+00:00,"A big shout out to all the idiots panic buying toilet paper NOT! Those of us that are not panicking and just doing our weekly shop can’t buy as it’s sold out! FFS people think, why should I drive around to find it?? Greedy idiots  #coronavirus",NEGATIVE,0.996967494,Mostly Negative,1
Adelaide,2020-03-04 04:40:24+00:00,"⏰ 90 MINUTES
😷Coronavirus affects South Australian football clubs
⭐Troisi exit stalled in January, here is why
🛑Ex Adelaide United chairman robbed
🥊NPL clash undeserving of 12 cautions and three send offs
🇨🇳 Chen pictured in an NPL kit
https://t.co/L8jMeFY9PU
@TheTiserSport",NEGATIVE,0.997697175,Mostly Negative,1
Adelaide,2020-03-04 04:51:43+00:00,"Why why why? If I’m going to stock up on anything it will be gin, wine and 2 minute noddles

 #coronavirus #toiletpapergate https://t.co/DwbyCWzc5c",NEGATIVE,0.99948287,Mostly Negative,1
Adelaide,2020-03-04 06:03:01+00:00,"As a #SocialMedia and #PublicHealth consultant, scrolling the memes about #COVID19 and #toiletpapergate are an important, excellent part of my job 🧻",POSITIVE,0.999476373,Mostly Positive,5
Adelaide,2020-03-04 07:14:42+00:00,"The Australian #coronavirus toilet paper panic buyers have forgotten they need food to produce a need to use the purchased toilet paper. 

I’d be more concerned about filling my stomach, rather than stocking up on bloody toilet paper.",NEGATIVE,0.997644961,Mostly Negative,1
Adelaide,2020-03-04 08:14:32+00:00,Guess the media wasn't kidding after all... #coronavirusaustralia #coronavirus #coronoavirusoutbreak #toiletpapergate #toiletpaper #toiletpapercrisis #ToiletPaperApocalypse https://t.co/KCWYe5QmEr,NEGATIVE,0.997994304,Mostly Negative,1
Adelaide,2020-03-04 09:27:54+00:00,"Booked a 5 star hotel for the football in Shanghai 
The game has now been called off
I am a victim of Coronavirus",NEGATIVE,0.999639869,Mostly Negative,1
Adelaide,2020-03-04 10:24:53+00:00,"Swine Flu, Bird Flu, Mad Cow Disease, Common Flu, Coronavirus just a scare tactic that’s working like Y2K",NEGATIVE,0.996382833,Mostly Negative,1
Adelaide,2020-03-04 20:41:20+00:00,"“Outbreaks of pathogens such as the SARS-CoV-2 coronavirus that is responsible for COVID-19 move fast and can affect anyone. Research to support outbreak response needs to be fast and open, too, as do mechanisms to review outbreak-related research.”
 https://t.co/UoRhOBHp9Z",NEGATIVE,0.986659884,Slightly Positive,4
Adelaide,2020-03-04 21:05:49+00:00,"@Ultimateqestion @AshleyLeahy Never seen a Government like this in my Life !! No concern for the Masses at All!! I'm sure this Strange belief of Pentecostal ism has much to do with style of governing &amp; there's Section 21 thrown in as well. 
Between tge 2, plus Coronavirus, makes you wonder how re Survival🤔",NEGATIVE,0.99725157,Mostly Positive,5
Adelaide,2020-03-04 21:40:15+00:00,"The bottom line is... this is how we roll.

You all know how valuable toilet paper is during this coronavirus crises,  so we are offering a free roll with every new international booking*. 

We highly recommend that… https://t.co/Knj8rcW20u",POSITIVE,0.984211743,Mostly Positive,5
Adelaide,2020-03-04 21:56:12+00:00,Me in the age of coronavirus https://t.co/fZa05R1wH1,NEGATIVE,0.987232327,Mostly Positive,5
Adelaide,2020-03-04 22:47:20+00:00,"More people die around the world from cancer, heart disease, suicide,  poverty, diabetes, other flue's  Mosquito bites,  humans killing other  humans each day. The media should stop promoting this virus as an end of days pandemic. Grow up! https://t.co/oe2kRkV0MN",NEGATIVE,0.997913897,Mostly Negative,1
